Topic_Id,distance,Label
31,0.33609692727625745,0
31,0.3041257418754935,1
31,0.3563004293331381,1
31,0.24478531173455212,1
31,0.22028815056182965,0
31,0.1304808286952537,1
31,0.24478531173455212,0
31,0.2329796548048752,0
31,0.15592892548708365,0
31,0.13507348367087132,0
31,0.2746117864358066,1
31,0.13507348367087132,0
31,0.17077611319011654,0
31,0.2169338170113969,1
31,0.30403440551788263,1
33,0.05355095314996731,0
33,0.06655924660794856,0
33,0.14291972952214924,0
33,0.2315705261229729,0
33,0.15955191558414064,0
33,0.179522658299189,0
33,0.16865689277472462,0
33,0.06655924660794856,0
33,0.13049436152984825,0
33,0.15177836744198991,0
34,0.17077611319011654,0
34,0.22028815056182965,0
34,0.2019930924979184,0
34,0.2019261944271945,1
34,0.28673249921806804,0
34,0.2798280652432878,1
34,0.2315705261229729,0
34,0.2542536765805728,0
34,0.24478531173455212,0
41,0.15231415519375907,0
41,0.08704446792504217,0
41,0.17856621555757476,0
41,0.10163066979112656,0
41,0.1908740661302035,0
41,0.11234277891542777,0
41,0.15231415519375907,0
41,0.1908740661302035,0
41,0.11234277891542777,0
41,0.2773962289762415,0
45,0.2532094495161745,0
45,0.275195812175023,0
45,0.23577033983032974,0
45,0.28673249921806804,0
45,0.2532094495161745,0
45,0.16839750037215276,0
45,0.24844640021645958,1
45,0.18271798609389983,0
45,0.2532094495161745,0
69,0.06655924660794856,0
69,0.10163066979112656,0
69,0.0845798608014702,0
69,0.07874460345594508,0
69,0.12536693798731735,0
69,0.09193998174078082,0
69,0.06360120575671213,0
69,0.06100545771923036,0
69,0.07874460345594508,0
69,0.10163066979112656,0
75,0.20199309249791833,1
75,0.19044091394415946,0
75,0.22228640812891057,1
75,0.2169338170113969,0
75,0.22032071329094002,0
75,0.2169338170113969,0
75,0.3091355009840104,0
75,0.31125746752705374,0
75,0.15976420924144444,0
75,0.24565424250732606,0
77,0.11304078416613478,0
77,0.18677053629508616,0
77,0.12083223046959846,0
77,0.15955191558414059,0
77,0.15177836744198994,0
77,0.13049436152984825,0
77,0.13049436152984825,0
77,0.19280132317038093,0
77,0.17952265829918898,0
77,0.2315705261229729,0
92,0.07030492086459504,0
92,0.17856621555757476,0
92,0.11234277891542777,0
92,0.08176804146599938,0
92,0.06261451546913585,0
92,0.0539965095470432,0
92,0.07734781234369076,0
92,0.13502847506727242,0
92,0.0648911121832301,0
92,0.14583659189722664,0
94,0.19933326305280247,0
94,0.24972646383075103,0
94,0.12442854619985261,0
94,0.15177836744198994,0
94,0.10163066979112656,0
94,0.14438355527738672,0
94,0.24972646383075103,0
94,0.13627634143908646,0
97,0.14291972952214924,0
97,0.10163066979112656,0
97,0.0845798608014702,0
97,0.07397129483465995,0
97,0.13627634143908646,0
97,0.09193998174078082,0
97,0.10163066979112656,0
97,0.07874460345594508,0
97,0.0845798608014702,0
97,0.2019930924979184,0
99,0.1506401849870651,1
99,0.24478531173455212,1
99,0.18443191662261307,1
99,0.2019930924979184,0
99,0.20192619442719448,1
99,0.2798280652432878,1
99,0.2019930924979184,1
99,0.33609692727625745,1
99,0.15976420924144444,0
99,0.21050891594014307,1
99,0.45026814465562653,0
99,0.3039830649662257,0
99,0.21050891594014304,1
99,0.24478531173455212,1
99,0.33609692727625745,1
99,0.33600988278114113,0
99,0.2695176132460322,0
99,0.2605556710562624,1
99,0.2315705261229729,0
99,0.2797924823881359,1
99,0.15976420924144444,0
99,0.3508107841126614,0
99,0.15976420924144444,0
99,0.16319486256720966,1
99,0.15976420924144444,0
99,0.3408242166238352,1
99,0.23577033983032974,0
99,0.10778626961492307,0
99,0.17077611319011649,1
99,0.4501755023269898,1
99,0.17077611319011654,0
99,0.20380370846518475,1
99,0.46445590504582673,1
99,0.5101490193104813,1
99,0.2169338170113969,0
99,0.3486142726577586,1
99,0.3041257418754935,1
99,0.33598136377577914,1
99,0.2798280652432878,1
99,0.23224634112407808,0
99,0.1506401849870651,0
99,0.1506401849870651,0
99,0.26805065549236634,1
99,0.26969665998264064,1
99,0.16043973993961197,0
99,0.16043973993961197,0
99,0.392181175971253,1
99,0.29876035114318833,1
99,0.1506401849870651,0
99,0.23794411161289158,1
99,0.11914719328677728,0
99,0.3808726084759436,1
99,0.13049436152984825,1
99,0.17583020868334936,1
99,0.15592892548708362,1
99,0.40298220897396103,1
99,0.11446760068960028,1
99,0.3041257418754935,0
99,0.12442854619985261,1
99,0.15906444589068597,0
99,0.3665294775458558,0
99,0.31881196253315797,0
99,0.09007909436978942,0
99,0.4316631688135644,1
99,0.17073062693427213,1
99,0.21832678579265427,0
99,0.19799479582520885,1
99,0.17073062693427213,0
99,0.3041257418754935,1
99,0.3041257418754935,1
99,0.17077611319011654,0
99,0.2019930924979184,0
99,0.2798280652432878,0
99,0.24478531173455212,1
99,0.2605556710562624,1
99,0.18443191662261307,0
99,0.17077611319011654,0
99,0.6029748160380571,1
99,0.3360969272762575,1
99,0.2532094495161745,1
99,0.15592892548708362,0
99,0.392181175971253,1
99,0.15592892548708362,0
99,0.17077611319011654,0
99,0.17526581733838237,1
99,0.09269789668627058,0
99,0.31125746752705374,1
101,0.10240420611276425,0
101,0.07780894359285004,0
101,0.07244081925041986,0
101,0.45026814465562653,1
101,0.3041257418754935,1
101,0.0845798608014702,0
101,0.13049436152984825,0
101,0.06804963087832473,0
101,0.07244081925041986,0
101,0.07780894359285004,0
105,0.2605556710562624,1
105,0.2315705261229729,0
105,0.18443191662261307,0
105,0.18443191662261307,0
105,0.1506401849870651,0
105,0.2019261944271945,1
105,0.4932150017451216,1
105,0.24478531173455212,0
105,0.2315705261229729,0
105,0.19431434016858146,0
115,0.07397129483465995,0
115,0.2019930924979184,0
115,0.10163066979112656,1
115,0.17077611319011654,0
115,0.1506401849870651,0
115,0.13627634143908646,0
115,0.0,0
115,0.2019930924979184,0
115,0.33600988278114113,1
117,0.1506401849870651,0
117,0.0,0
117,0.0,0
117,0.0845798608014702,0
117,0.06655924660794856,0
117,0.0,0
117,0.0,0
117,0.0,0
117,0.0,0
117,0.0,0
124,0.1908740661302035,0
124,0.14012086798868081,1
124,0.1908740661302035,1
124,0.317107466580271,1
124,0.06743557494279505,0
124,0.22576484600261607,0
124,0.13502847506727242,0
124,0.1908740661302035,1
124,0.09349477497536716,0
124,0.09349477497536716,0
129,0.06437099366532754,0
129,0.15592892548708362,0
129,0.06437099366532754,0
129,0.09349477497536716,0
129,0.06804963087832473,0
129,0.09349477497536716,0
129,0.18443191662261307,1
129,0.16839750037215276,0
130,0.15976420924144444,0
130,0.14587439082056455,0
130,0.19710753637899406,0
130,0.20199309249791833,0
130,0.17077611319011649,0
130,0.26969665998264064,0
130,0.23009575785838718,0
130,0.12636373966504366,0
130,0.14587439082056455,0
132,0.2543164255971685,0
132,0.26969665998264064,0
132,0.31125746752705374,0
132,0.3408242166238352,0
132,0.2605556710562624,0
132,0.3808165329771114,1
132,0.2045271641032538,1
132,0.2412991364723891,1
132,0.2605556710562624,0
135,0.46529153233701365,1
135,0.4519407243273513,1
135,0.46529153233701365,1
135,0.46529153233701365,1
135,0.368023208756115,1
135,0.4071146526809137,1
135,0.40298220897396103,1
135,0.3561776636856882,1
135,0.45762416226963254,1
135,0.5056055588739691,1
135,0.4501755023269898,1
135,0.368023208756115,1
135,0.6052855104516397,1
135,0.31125746752705374,1
135,0.392181175971253,1
135,0.4576241622696325,1
135,0.42113589132819573,1
135,0.42113589132819573,0
135,0.392181175971253,1
135,0.6029748160380571,1
135,0.4500589130453461,0
135,0.5101490193104813,0
135,0.6029748160380571,1
135,0.5101490193104813,1
135,0.5043749694851544,1
135,0.5043749694851543,1
135,0.5883635900492962,1
135,0.4316134189707515,1
135,0.3563004293331381,1
135,0.6328042127212371,1
135,0.3188827274930885,1
135,0.3929545947357373,1
135,0.368023208756115,1
135,0.4652915323370137,1
135,0.46529153233701365,1
135,0.5374158537043675,1
135,0.40298220897396103,1
135,0.3188827274930885,1
135,0.38516610068048585,1
135,0.38516610068048585,1
135,0.3678205526996984,1
135,0.4652915323370137,1
135,0.5332087607532632,1
135,0.40298220897396103,1
135,0.30069751492635505,0
135,0.2853061909813609,1
135,0.5332087607532632,0
135,0.3501746267226755,1
135,0.5056055588739691,0
135,0.49304922133780865,1
135,0.6237335757090525,1
135,0.6057821124011689,1
135,0.6057821124011689,1
135,0.5575767571644001,1
135,0.45667733742331873,1
135,0.4293164417316021,1
135,0.7369679152017456,1
135,0.539056516823738,1
135,0.5410130151260949,1
135,0.4111217451482082,1
135,0.6843724147341713,1
135,0.6166318855603952,1
135,0.6985957980290542,1
135,0.4071146526809137,1
135,0.4603717459660361,1
135,0.6418048082254458,1
135,0.6418048082254458,1
135,0.4168553485858931,1
135,0.7031727059663416,1
135,0.4333009465089471,1
135,0.3188827274930885,1
135,0.392181175971253,1
135,0.3188827274930885,1
135,0.3188827274930885,1
135,0.5883635900492962,1
135,0.3911406834585487,1
135,0.2892340594081765,1
135,0.29876035114318833,0
135,0.48595741836908046,1
135,0.33609692727625745,1
135,0.4112070550676187,1
135,0.6029748160380571,1
135,0.39006559536774454,1
135,0.40735260428856745,1
140,0.04416443453527435,0
140,0.27207473166796503,1
140,0.1304808286952537,0
140,0.11913689236190335,0
140,0.1533173511251874,0
140,0.29733795859381523,1
140,0.1304808286952537,0
140,0.056121754913660046,0
140,0.16533244336148947,1
140,0.06743557494279506,0
143,0.07874460345594508,0
143,0.07397129483465995,0
143,0.10163066979112656,0
143,0.1707761131901165,0
143,0.09193998174078082,0
143,0.07874460345594508,0
143,0.20199309249791836,0
144,0.20613696606828605,0
144,0.11234277891542778,0
144,0.10163066979112657,0
144,0.08704446792504218,0
144,0.11234277891542778,0
144,0.24963549414381236,0
144,0.17856621555757476,0
144,0.10163066979112657,0
144,0.3808726084759438,0
144,0.11234277891542778,0
145,0.0845798608014702,0
145,0.23577033983032974,0
145,0.18271798609389983,0
145,0.1375436045558623,0
145,0.06437099366532754,0
145,0.16839750037215276,0
145,0.06123094334544521,0
145,0.0845798608014702,0
145,0.0845798608014702,0
145,0.05612175491366004,0
148,0.14587439082056453,0
148,0.18443191662261307,0
148,0.275195812175023,1
148,0.40298220897396103,1
148,0.6887753976699387,1
148,0.1375436045558623,1
148,0.20954240380710124,0
148,0.2853061909813609,0
157,0.18443191662261307,0
157,0.0845798608014702,0
157,0.07780894359285004,0
157,0.07244081925041986,0
157,0.0845798608014702,0
157,0.06437099366532754,0
157,0.07780894359285004,0
157,0.0,0
157,0.07780894359285004,0
157,0.09349477497536716,0
160,0.368023208756115,0
160,0.1375436045558623,1
160,0.275195812175023,0
160,0.3477492453816745,1
160,0.40298220897396103,1
160,0.275195812175023,0
160,0.15592892548708362,0
160,0.15592892548708362,0
160,0.16839750037215276,1
160,0.20954240380710124,0
160,0.12442854619985261,0
160,0.16839750037215276,0
160,0.16839750037215276,1
160,0.11913689236190333,0
160,0.22150013430590973,1
160,0.23577033983032974,0
160,0.16966690057423767,0
160,0.23872815841786632,0
160,0.15592892548708362,0
160,0.1506401849870651,0
160,0.1375436045558623,1
160,0.1375436045558623,0
160,0.12735952979479354,0
160,0.20380370846518475,0
160,0.0661266565487057,0
160,0.1375436045558623,0
160,0.12442854619985261,0
160,0.19933326305280247,0
160,0.16839750037215276,0
160,0.14587439082056453,0
160,0.09469853796540419,0
160,0.13049436152984825,0
160,0.1827179860938998,0
160,0.16839750037215276,0
160,0.12442854619985261,0
160,0.18443191662261307,0
160,0.1506401849870651,0
160,0.12735952979479354,0
160,0.2912194185636897,0
160,0.1375436045558623,0
160,0.17828145388467143,0
160,0.12735952979479354,0
160,0.10658510262542636,0
160,0.11914719328677728,0
160,0.20380370846518475,0
160,0.16865689277472462,0
160,0.18443191662261307,0
160,0.1375436045558623,0
160,0.23577033983032974,0
160,0.15592892548708362,0
160,0.11913689236190333,0
160,0.15906444589068597,0
160,0.15592892548708362,0
160,0.15592892548708362,0
160,0.18443191662261307,0
160,0.15976420924144444,0
160,0.14587439082056455,0
160,0.31125746752705374,0
160,0.11304078416613479,0
160,0.14535985300861146,0
160,0.23577033983032974,0
160,0.23009575785838718,0
160,0.3208178119732955,1
160,0.20199309249791833,1
160,0.12636373966504366,0
160,0.10318898533313867,0
160,0.10318898533313867,0
160,0.10318898533313867,0
160,0.1641093608432351,1
160,0.1130143992474642,0
160,0.3769821415580581,1
160,0.30560376553926427,0
160,0.22894863316956598,0
160,0.1418440708076955,0
160,0.40298220897396103,0
160,0.15592892548708362,0
160,0.18443191662261307,0
160,0.22150013430590973,0
160,0.14587439082056453,0
160,0.16966690057423767,0
160,0.18443191662261307,0
160,0.15592892548708362,0
160,0.12442854619985261,0
160,0.11446760068960028,0
160,0.16839750037215276,0
160,0.16839750037215276,0
160,0.18443191662261307,0
160,0.20954240380710124,0
160,0.09007909436978942,0
160,0.2532094495161745,0
160,0.22150013430590973,0
160,0.3323458151044595,0
160,0.275195812175023,0
164,0.18443191662261305,0
164,0.2798280652432878,0
164,0.12081074506081593,0
164,0.3041257418754935,0
164,0.33609692727625745,1
164,0.2798280652432878,0
164,0.1707761131901165,0
164,0.1597642092414444,0
164,0.21050891594014304,0
164,0.24478531173455212,0
172,0.33609692727625745,0
172,0.2019261944271945,0
172,0.2798280652432878,0
172,0.24478531173455212,0
172,0.527072475829346,1
172,0.31878402175377923,0
172,0.21050891594014304,0
172,0.5031026124151314,0
172,0.23577033983032974,0
172,0.22150013430590973,0
172,0.3359120828681488,1
172,0.5028442704592632,1
172,0.3041257418754935,0
172,0.23577033983032974,0
172,0.368023208756115,1
172,0.5332087607532632,0
172,0.16966690057423767,0
172,0.23577033983032974,0
172,0.46529153233701365,0
172,0.275195812175023,0
172,0.2532094495161745,0
172,0.45026814465562653,0
172,0.33909949983813853,0
172,0.31125746752705374,0
172,0.288253784039277,0
172,0.527072475829346,0
172,0.2412991364723891,0
172,0.2605556710562624,0
172,0.288253784039277,0
172,0.20199309249791833,0
172,0.26969665998264064,0
172,0.2330963957540337,0
172,0.20613696606828608,0
172,0.3175817449949781,0
172,0.2594837478558303,0
172,0.361829013972971,0
172,0.16812000266237895,0
172,0.3175817449949781,0
172,0.3059645143973393,0
172,0.38855414466577193,0
172,0.5098785552331824,0
172,0.3477492453816745,0
172,0.22150013430590973,0
172,0.275195812175023,0
172,0.3188827274930885,0
172,0.3188827274930885,0
172,0.3408242166238352,0
172,0.368023208756115,0
172,0.19933326305280247,0
172,0.40298220897396103,0
172,0.275195812175023,0
172,0.368023208756115,0
172,0.19933326305280252,0
172,0.5246613026214346,1
172,0.2853061909813609,1
172,0.2412991364723891,1
172,0.11521554337793123,0
172,0.31878402175377923,1
172,0.4552018457650675,0
172,0.2655714473159557,0
172,0.38516610068048585,1
172,0.22028815056182965,1
172,0.24478531173455212,0
172,0.3428304896498724,0
172,0.4112070550676187,1
172,0.33609692727625745,0
172,0.33609692727625745,0
172,0.2019261944271945,1
172,0.33598136377577914,1
172,0.2798280652432878,0
172,0.24478531173455212,0
172,0.23292302112620988,0
172,0.4795818201875527,1
172,0.46276652071713853,0
172,0.4795818201875527,0
172,0.4379777478909145,0
172,0.4365257180656605,0
172,0.22441294385136573,0
172,0.22441294385136573,0
172,0.19795278592403315,0
172,0.1714618416866644,0
172,0.12536693798731735,1
172,0.39667046282212226,1
172,0.2019930924979184,0
172,0.31878402175377923,0
172,0.18443191662261307,1
172,0.19431434016858146,0
172,0.24478531173455212,0
174,0.2315705261229729,0
174,0.2605556710562624,1
174,0.27982806524328774,1
174,0.21050891594014304,1
174,0.15064018498706508,0
174,0.1707761131901165,0
174,0.1707761131901165,0
174,0.15064018498706508,1
174,0.20192619442719448,0
174,0.20199309249791833,0
174,0.17952265829918898,0
174,0.14587439082056455,0
174,0.17952265829918898,0
174,0.20199309249791833,0
174,0.22032071329094002,0
174,0.26969665998264064,0
174,0.17952265829918898,0
174,0.2720595904124083,1
174,0.15592892548708362,0
174,0.18271798609389983,0
174,0.20954240380710124,1
174,0.19048427711176066,1
174,0.19048427711176066,1
174,0.368023208756115,1
174,0.15592892548708362,1
174,0.2169338170113969,0
174,0.2532094495161745,1
174,0.5507796339456279,1
174,0.33609692727625745,0
174,0.26055567105626243,1
174,0.3360969272762575,1
174,0.2532094495161745,0
174,0.1350734836708713,1
174,0.11031569691241044,0
174,0.2329796548048752,0
174,0.2169338170113969,0
174,0.2532094495161745,0
174,0.15592892548708365,0
174,0.23790309463326234,0
174,0.19280132317038093,0
174,0.368023208756115,1
174,0.2169338170113969,0
174,0.2532094495161745,0
174,0.16662097934752007,1
174,0.07188411746164712,0
174,0.2840873973191234,0
174,0.41326547415593223,1
174,0.2570636130693952,0
174,0.13936481155241634,0
174,0.11217221742002857,0
174,0.20474710736392526,1
174,0.1282304659224591,0
174,0.1700064637625387,0
174,0.2925842419275957,1
174,0.2912194185636897,1
174,0.10599213135093252,0
174,0.3175817449949781,1
174,0.2912194185636897,1
174,0.3486142726577586,1
174,0.18443191662261307,1
174,0.275195812175023,0
174,0.13049436152984825,1
174,0.15592892548708362,0
174,0.18443191662261307,1
174,0.275195812175023,0
174,0.18443191662261307,1
174,0.2910691023819054,1
174,0.2019930924979184,0
174,0.3041257418754935,0
174,0.14587439082056453,0
174,0.15976420924144444,0
174,0.32278327503403303,0
174,0.1350734836708713,0
174,0.1350734836708713,0
174,0.10778626961492307,0
174,0.18976728433844914,1
174,0.15976420924144444,0
174,0.16319486256720966,0
177,0.317107466580271,0
177,0.15231415519375907,0
177,0.11234277891542777,0
177,0.10163066979112656,0
177,0.09349477497536716,0
177,0.11234277891542777,0
177,0.29526755538240534,0
177,0.08704446792504217,0
177,0.07734781234369076,0
178,0.1597642092414444,0
178,0.39287756181790023,0
178,0.33609692727625745,0
178,0.18443191662261305,0
178,0.18443191662261305,0
178,0.2798280652432878,1
178,0.33598136377577914,1
178,0.3808165329771114,1
178,0.13048082869525368,0
179,0.28673249921806804,0
179,0.12442854619985261,1
179,0.4859574183690805,1
179,0.09193998174078082,0
179,0.13627634143908646,0
179,0.12442854619985261,0
179,0.24972646383075103,0
179,0.3267264212189793,1
179,0.16043973993961197,0
179,0.2735048338241809,0
179,0.4090520599228385,1
179,0.42113589132819573,0
179,0.20380370846518475,1
179,0.2329796548048752,1
179,0.13507348367087132,0
179,0.19280132317038093,0
179,0.3086447855048187,0
179,0.2329796548048752,0
179,0.2503377231230956,0
179,0.18443191662261307,0
179,0.2605556710562624,1
179,0.24478531173455212,1
179,0.2910691023819054,1
179,0.3041257418754935,1
179,0.3041257418754935,1
179,0.36618370449278637,1
179,0.28673249921806804,0
179,0.26039420913696104,0
179,0.2605556710562624,0
179,0.33598136377577914,1
179,0.2605556710562624,1
179,0.3563004293331381,1
179,0.3563004293331381,1
179,0.2315705261229729,0
179,0.43630806963440943,1
179,0.3533592401264621,1
179,0.2019930924979184,0
179,0.2030055941109282,0
179,0.20954240380710126,0
179,0.48641569604100016,1
179,0.20954240380710126,0
179,0.23794411161289158,0
179,0.32180364672673734,0
179,0.2657634983738264,0
179,0.26048819071057583,1
179,0.19997001618893187,1
179,0.3188827274930885,1
179,0.24478531173455215,0
179,0.17828145388467143,1
179,0.24196144423441646,1
179,0.16865689277472462,0
179,0.22576484600261607,0
179,0.22150013430590973,0
179,0.31578510251966524,1
179,0.2355894430780044,0
179,0.2746117864358066,1
179,0.3390994998381385,1
179,0.20954240380710126,0
179,0.4773595640217165,1
179,0.2315705261229729,0
179,0.12083223046959846,0
179,0.2605556710562624,1
179,0.22028815056182965,1
179,0.3808165329771114,0
179,0.527072475829346,0
179,0.13627634143908646,1
179,0.4112070550676187,1
179,0.2605556710562624,0
179,0.24565424250732612,0
179,0.3308343965731229,0
179,0.2315705261229729,0
179,0.12083223046959846,0
179,0.4168553485858931,1
179,0.3253236011544374,1
179,0.27975559361179775,1
179,0.12083223046959846,0
179,0.16865689277472462,0
179,0.26048819071057583,1
179,0.15177836744198991,0
179,0.4071146526809136,1
179,0.2243746584076321,0
179,0.2315705261229729,0
179,0.2315105525323378,1
179,0.3157851025196652,1
179,0.28070494092026044,1
179,0.3527518899896282,1
179,0.2315705261229729,0
179,0.2543164255971685,0
185,0.18443191662261307,0
185,0.22150013430590973,0
185,0.13049436152984825,0
185,0.3041257418754935,0
185,0.15592892548708362,0
185,0.16839750037215276,0
185,0.14587439082056453,0
185,0.275195812175023,0
191,0.4871909039824687,1
191,0.08427898818602891,0
191,0.2169338170113969,0
191,0.15976420924144444,0
191,0.10778626961492307,0
191,0.16319486256720966,0
191,0.3875569814434229,1
191,0.0991575972469027,0
199,0.33609692727625745,0
199,0.16812000266237895,0
199,0.2532094495161745,0
199,0.15592892548708365,0
199,0.17077611319011654,0
199,0.33609692727625745,1
199,0.2532094495161745,1
199,0.15592892548708365,0
199,0.31125746752705374,0
202,0.07780894359285004,0
202,0.14587439082056453,0
202,0.0845798608014702,0
202,0.07244081925041986,0
202,0.17583020868334936,0
202,0.056121754913660046,0
202,0.23577033983032974,1
202,0.07244081925041986,0
202,0.09349477497536716,0
202,0.07780894359285004,0
203,0.07874460345594508,0
203,0.11521554337793123,0
203,0.20380370846518475,0
203,0.19280132317038093,0
